codEleccion,codDepartamento,codDistrito,codZona,codLocal,numMesa,blancos,nulos,totProg,desCandidatura,desDepartamento,desDistrito,desZona,desLocal,votos,numLista,idLista,orden,desPartido,sigPartido
18,1,0,0,1,74,9,5,116,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,47,1,1,1,PARTIDO COLORADO,ANR
18,1,0,0,1,74,9,5,116,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,46,5,2,2,ALIANZA GANAR,GANAR
18,1,0,0,1,74,9,5,116,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,0,12,3,3,PARTIDO FRENTE AMPLIO,PFA
18,1,0,0,1,74,9,5,116,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,1,15,4,4,MOVIMIENTO NACIONAL ARTISTAS DEL PARAGUAY,MNAP
18,1,0,0,1,74,9,5,116,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,0,22,5,5,MOVIMIENTO SOBERANIA NACIONAL,SN
18,1,0,0,1,74,9,5,116,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,8,23,6,6,PARTIDO VERDE PARAGUAY,PVP
18,1,0,0,1,74,9,5,116,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,0,30,7,7,MOVIMIENTO RESERVA PATRIOTICA,MRP
18,1,0,0,1,74,9,5,116,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,0,45,8,8,PARTIDO SOCIALISTA DEMOCRATICO HEREDEROS,PSDH
18,1,0,0,1,74,9,5,116,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,0,50,9,9,PARTIDO DEL MOVIMIENTO PATRIOTICO POPULAR,PMPP
18,1,0,0,1,74,9,5,116,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,0,60,10,10,MOVIMIENTO CIVICO NACIONAL UNAMONOS,UNAMONOS
18,1,0,0,1,75,6,3,130,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,63,1,1,1,PARTIDO COLORADO,ANR
18,1,0,0,1,75,6,3,130,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,47,5,2,2,ALIANZA GANAR,GANAR
18,1,0,0,1,75,6,3,130,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,0,12,3,3,PARTIDO FRENTE AMPLIO,PFA
18,1,0,0,1,75,6,3,130,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,1,15,4,4,MOVIMIENTO NACIONAL ARTISTAS DEL PARAGUAY,MNAP
18,1,0,0,1,75,6,3,130,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,0,22,5,5,MOVIMIENTO SOBERANIA NACIONAL,SN
18,1,0,0,1,75,6,3,130,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,9,23,6,6,PARTIDO VERDE PARAGUAY,PVP
18,1,0,0,1,75,6,3,130,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,0,30,7,7,MOVIMIENTO RESERVA PATRIOTICA,MRP
18,1,0,0,1,75,6,3,130,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,0,45,8,8,PARTIDO SOCIALISTA DEMOCRATICO HEREDEROS,PSDH
18,1,0,0,1,75,6,3,130,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,0,50,9,9,PARTIDO DEL MOVIMIENTO PATRIOTICO POPULAR,PMPP
18,1,0,0,1,75,6,3,130,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,1,60,10,10,MOVIMIENTO CIVICO NACIONAL UNAMONOS,UNAMONOS
18,1,0,0,1,76,1,2,126,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,68,1,1,1,PARTIDO COLORADO,ANR
18,1,0,0,1,76,1,2,126,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,45,5,2,2,ALIANZA GANAR,GANAR
18,1,0,0,1,76,1,2,126,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,1,12,3,3,PARTIDO FRENTE AMPLIO,PFA
18,1,0,0,1,76,1,2,126,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,1,15,4,4,MOVIMIENTO NACIONAL ARTISTAS DEL PARAGUAY,MNAP
18,1,0,0,1,76,1,2,126,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,8,22,5,5,MOVIMIENTO SOBERANIA NACIONAL,SN
18,1,0,0,1,76,1,2,126,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,0,23,6,6,PARTIDO VERDE PARAGUAY,PVP
18,1,0,0,1,76,1,2,126,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,0,30,7,7,MOVIMIENTO RESERVA PATRIOTICA,MRP
18,1,0,0,1,76,1,2,126,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,0,45,8,8,PARTIDO SOCIALISTA DEMOCRATICO HEREDEROS,PSDH
18,1,0,0,1,76,1,2,126,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,0,50,9,9,PARTIDO DEL MOVIMIENTO PATRIOTICO POPULAR,PMPP
18,1,0,0,1,76,1,2,126,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,0,60,10,10,MOVIMIENTO CIVICO NACIONAL UNAMONOS,UNAMONOS
18,1,0,0,1,78,6,2,128,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,42,1,1,1,PARTIDO COLORADO,ANR
18,1,0,0,1,78,6,2,128,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,66,5,2,2,ALIANZA GANAR,GANAR
18,1,0,0,1,78,6,2,128,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,1,12,3,3,PARTIDO FRENTE AMPLIO,PFA
18,1,0,0,1,78,6,2,128,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,2,15,4,4,MOVIMIENTO NACIONAL ARTISTAS DEL PARAGUAY,MNAP
18,1,0,0,1,78,6,2,128,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,0,22,5,5,MOVIMIENTO SOBERANIA NACIONAL,SN
18,1,0,0,1,78,6,2,128,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,9,23,6,6,PARTIDO VERDE PARAGUAY,PVP
18,1,0,0,1,78,6,2,128,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,0,30,7,7,MOVIMIENTO RESERVA PATRIOTICA,MRP
18,1,0,0,1,78,6,2,128,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,0,45,8,8,PARTIDO SOCIALISTA DEMOCRATICO HEREDEROS,PSDH
18,1,0,0,1,78,6,2,128,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,0,50,9,9,PARTIDO DEL MOVIMIENTO PATRIOTICO POPULAR,PMPP
18,1,0,0,1,78,6,2,128,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,0,60,10,10,MOVIMIENTO CIVICO NACIONAL UNAMONOS,UNAMONOS
18,1,0,0,1,79,4,3,106,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,35,1,1,1,PARTIDO COLORADO,ANR
18,1,0,0,1,79,4,3,106,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,50,5,2,2,ALIANZA GANAR,GANAR
18,1,0,0,1,79,4,3,106,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,0,12,3,3,PARTIDO FRENTE AMPLIO,PFA
18,1,0,0,1,79,4,3,106,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,1,15,4,4,MOVIMIENTO NACIONAL ARTISTAS DEL PARAGUAY,MNAP
18,1,0,0,1,79,4,3,106,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,0,22,5,5,MOVIMIENTO SOBERANIA NACIONAL,SN
18,1,0,0,1,79,4,3,106,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,10,23,6,6,PARTIDO VERDE PARAGUAY,PVP
18,1,0,0,1,79,4,3,106,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,1,30,7,7,MOVIMIENTO RESERVA PATRIOTICA,MRP
18,1,0,0,1,79,4,3,106,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,0,45,8,8,PARTIDO SOCIALISTA DEMOCRATICO HEREDEROS,PSDH
18,1,0,0,1,79,4,3,106,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,1,50,9,9,PARTIDO DEL MOVIMIENTO PATRIOTICO POPULAR,PMPP
18,1,0,0,1,79,4,3,106,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,1,60,10,10,MOVIMIENTO CIVICO NACIONAL UNAMONOS,UNAMONOS
18,1,0,0,1,80,4,5,121,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,40,1,1,1,PARTIDO COLORADO,ANR
18,1,0,0,1,80,4,5,121,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,62,5,2,2,ALIANZA GANAR,GANAR
18,1,0,0,1,80,4,5,121,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,0,12,3,3,PARTIDO FRENTE AMPLIO,PFA
18,1,0,0,1,80,4,5,121,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,0,15,4,4,MOVIMIENTO NACIONAL ARTISTAS DEL PARAGUAY,MNAP
18,1,0,0,1,80,4,5,121,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,0,22,5,5,MOVIMIENTO SOBERANIA NACIONAL,SN
18,1,0,0,1,80,4,5,121,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,10,23,6,6,PARTIDO VERDE PARAGUAY,PVP
18,1,0,0,1,80,4,5,121,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,0,30,7,7,MOVIMIENTO RESERVA PATRIOTICA,MRP
18,1,0,0,1,80,4,5,121,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,0,45,8,8,PARTIDO SOCIALISTA DEMOCRATICO HEREDEROS,PSDH
18,1,0,0,1,80,4,5,121,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,0,50,9,9,PARTIDO DEL MOVIMIENTO PATRIOTICO POPULAR,PMPP
18,1,0,0,1,80,4,5,121,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,0,60,10,10,MOVIMIENTO CIVICO NACIONAL UNAMONOS,UNAMONOS
18,1,0,0,1,81,2,3,113,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,62,1,1,1,PARTIDO COLORADO,ANR
18,1,0,0,1,81,2,3,113,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,39,5,2,2,ALIANZA GANAR,GANAR
18,1,0,0,1,81,2,3,113,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,0,12,3,3,PARTIDO FRENTE AMPLIO,PFA
18,1,0,0,1,81,2,3,113,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,0,15,4,4,MOVIMIENTO NACIONAL ARTISTAS DEL PARAGUAY,MNAP
18,1,0,0,1,81,2,3,113,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,1,22,5,5,MOVIMIENTO SOBERANIA NACIONAL,SN
18,1,0,0,1,81,2,3,113,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,6,23,6,6,PARTIDO VERDE PARAGUAY,PVP
18,1,0,0,1,81,2,3,113,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,0,30,7,7,MOVIMIENTO RESERVA PATRIOTICA,MRP
18,1,0,0,1,81,2,3,113,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,0,45,8,8,PARTIDO SOCIALISTA DEMOCRATICO HEREDEROS,PSDH
18,1,0,0,1,81,2,3,113,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,0,50,9,9,PARTIDO DEL MOVIMIENTO PATRIOTICO POPULAR,PMPP
18,1,0,0,1,81,2,3,113,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,0,60,10,10,MOVIMIENTO CIVICO NACIONAL UNAMONOS,UNAMONOS
18,1,0,0,1,82,3,4,123,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,52,1,1,1,PARTIDO COLORADO,ANR
18,1,0,0,1,82,3,4,123,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,56,5,2,2,ALIANZA GANAR,GANAR
18,1,0,0,1,82,3,4,123,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,0,12,3,3,PARTIDO FRENTE AMPLIO,PFA
18,1,0,0,1,82,3,4,123,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,0,15,4,4,MOVIMIENTO NACIONAL ARTISTAS DEL PARAGUAY,MNAP
18,1,0,0,1,82,3,4,123,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,0,22,5,5,MOVIMIENTO SOBERANIA NACIONAL,SN
18,1,0,0,1,82,3,4,123,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,8,23,6,6,PARTIDO VERDE PARAGUAY,PVP
18,1,0,0,1,82,3,4,123,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,0,30,7,7,MOVIMIENTO RESERVA PATRIOTICA,MRP
18,1,0,0,1,82,3,4,123,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,0,45,8,8,PARTIDO SOCIALISTA DEMOCRATICO HEREDEROS,PSDH
18,1,0,0,1,82,3,4,123,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,0,50,9,9,PARTIDO DEL MOVIMIENTO PATRIOTICO POPULAR,PMPP
18,1,0,0,1,82,3,4,123,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,0,60,10,10,MOVIMIENTO CIVICO NACIONAL UNAMONOS,UNAMONOS
18,1,0,0,1,83,4,5,116,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,45,1,1,1,PARTIDO COLORADO,ANR
18,1,0,0,1,83,4,5,116,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,48,5,2,2,ALIANZA GANAR,GANAR
18,1,0,0,1,83,4,5,116,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,2,12,3,3,PARTIDO FRENTE AMPLIO,PFA
18,1,0,0,1,83,4,5,116,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,0,15,4,4,MOVIMIENTO NACIONAL ARTISTAS DEL PARAGUAY,MNAP
18,1,0,0,1,83,4,5,116,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,0,22,5,5,MOVIMIENTO SOBERANIA NACIONAL,SN
18,1,0,0,1,83,4,5,116,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,10,23,6,6,PARTIDO VERDE PARAGUAY,PVP
18,1,0,0,1,83,4,5,116,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,1,30,7,7,MOVIMIENTO RESERVA PATRIOTICA,MRP
18,1,0,0,1,83,4,5,116,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,0,45,8,8,PARTIDO SOCIALISTA DEMOCRATICO HEREDEROS,PSDH
18,1,0,0,1,83,4,5,116,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,0,50,9,9,PARTIDO DEL MOVIMIENTO PATRIOTICO POPULAR,PMPP
18,1,0,0,1,83,4,5,116,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,1,60,10,10,MOVIMIENTO CIVICO NACIONAL UNAMONOS,UNAMONOS
18,1,0,0,1,84,7,3,132,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,51,1,1,1,PARTIDO COLORADO,ANR
18,1,0,0,1,84,7,3,132,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,59,5,2,2,ALIANZA GANAR,GANAR
18,1,0,0,1,84,7,3,132,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,1,12,3,3,PARTIDO FRENTE AMPLIO,PFA
18,1,0,0,1,84,7,3,132,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,2,15,4,4,MOVIMIENTO NACIONAL ARTISTAS DEL PARAGUAY,MNAP
18,1,0,0,1,84,7,3,132,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,0,22,5,5,MOVIMIENTO SOBERANIA NACIONAL,SN
18,1,0,0,1,84,7,3,132,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,8,23,6,6,PARTIDO VERDE PARAGUAY,PVP
18,1,0,0,1,84,7,3,132,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,0,30,7,7,MOVIMIENTO RESERVA PATRIOTICA,MRP
18,1,0,0,1,84,7,3,132,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,0,45,8,8,PARTIDO SOCIALISTA DEMOCRATICO HEREDEROS,PSDH
18,1,0,0,1,84,7,3,132,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,1,50,9,9,PARTIDO DEL MOVIMIENTO PATRIOTICO POPULAR,PMPP
18,1,0,0,1,84,7,3,132,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,0,60,10,10,MOVIMIENTO CIVICO NACIONAL UNAMONOS,UNAMONOS
18,1,0,0,1,85,3,2,112,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,40,1,1,1,PARTIDO COLORADO,ANR
18,1,0,0,1,85,3,2,112,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,55,5,2,2,ALIANZA GANAR,GANAR
18,1,0,0,1,85,3,2,112,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,0,12,3,3,PARTIDO FRENTE AMPLIO,PFA
18,1,0,0,1,85,3,2,112,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,0,15,4,4,MOVIMIENTO NACIONAL ARTISTAS DEL PARAGUAY,MNAP
18,1,0,0,1,85,3,2,112,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,1,22,5,5,MOVIMIENTO SOBERANIA NACIONAL,SN
18,1,0,0,1,85,3,2,112,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,11,23,6,6,PARTIDO VERDE PARAGUAY,PVP
18,1,0,0,1,85,3,2,112,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,0,30,7,7,MOVIMIENTO RESERVA PATRIOTICA,MRP
18,1,0,0,1,85,3,2,112,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,0,45,8,8,PARTIDO SOCIALISTA DEMOCRATICO HEREDEROS,PSDH
18,1,0,0,1,85,3,2,112,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,0,50,9,9,PARTIDO DEL MOVIMIENTO PATRIOTICO POPULAR,PMPP
18,1,0,0,1,85,3,2,112,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,0,60,10,10,MOVIMIENTO CIVICO NACIONAL UNAMONOS,UNAMONOS
18,1,0,0,1,86,6,3,139,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,53,1,1,1,PARTIDO COLORADO,ANR
18,1,0,0,1,86,6,3,139,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,70,5,2,2,ALIANZA GANAR,GANAR
18,1,0,0,1,86,6,3,139,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,0,12,3,3,PARTIDO FRENTE AMPLIO,PFA
18,1,0,0,1,86,6,3,139,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,2,15,4,4,MOVIMIENTO NACIONAL ARTISTAS DEL PARAGUAY,MNAP
18,1,0,0,1,86,6,3,139,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,0,22,5,5,MOVIMIENTO SOBERANIA NACIONAL,SN
18,1,0,0,1,86,6,3,139,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,5,23,6,6,PARTIDO VERDE PARAGUAY,PVP
18,1,0,0,1,86,6,3,139,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,0,30,7,7,MOVIMIENTO RESERVA PATRIOTICA,MRP
18,1,0,0,1,86,6,3,139,PRESIDENTE DE LA REPUBLICA,CONCEPCION,CONCEPCION,CONCEPCION,C.R.E.C JUAN E. O'LEARY,0,45,8,8,PARTIDO SOCIALISTA DEMOCRATICO HEREDEROS,PSDH
